_id,datetime,location,rating,scrapped_at,text
b61b15d3e770423daf6ce2170813c85e,2019-02-15 11:58:51,Curug Malela,5,2023-02-15 11:58:51,"Curug yg sangat indah, ga salah disebut sebagai ""niagara mini"" nya bandung barat .
Apalagi jika air sedang banyak banyaknya, keindahan nya bertambah .
Hanya saja, jika ingin menikmati indahnya curug malela ini harus menyiapkan stamina yg benar2 fit !!!
Karena dari tempat parkir menuju curug harus di tempuh dengan berjalan kaki dengan jarak yg lumayan jauh😁😁"
c03488d2c6a94829a03193519f354bd3,2022-02-15 11:58:51,Curug Malela,5,2023-02-15 11:58:51,Tempat wisata wilayah bandung barat
196f1361fcce4532b367bdaee3a99a2f,2022-02-15 11:58:51,Curug Malela,5,2023-02-15 11:58:51,"Curug yang Eksotis, se Eksotis nanjak nya. Cocok juga untuk yang suka Hiking dikarenakan jalan nanjak se nanjak gunung Everest."
6740a3ee221443a98dabfc8df9860b5a,2022-02-15 11:58:51,Curug Malela,5,2023-02-15 11:58:51,Ketika berjalan menuju curug malela.. Di sana lelah kita terbayarkan oleh keindahan yang sesungguhnya... Mantap......
a44a6f14bb124a95bb5f09ccd2cd271c,2019-02-15 11:58:51,Curug Malela,5,2023-02-15 11:58:51,"track untuk datang ke tempat ini cukup menguras tenaga. disarankan untuk memakai mobil 4WD atau motor sport trail (klx/ktm) karena sekitar 2 - 4 km jalanan menuju ke tempat ini itu masih bebatuan besar, dan diharapkan tidak datang ke tempat ini saat musim penghujan, karena jalanan nya licin juga takutnya ada ai nah dari curug nya. kalo disini ada penginapan, akan menjadi tempat wisata yang banyak didatangi wisatawan"
ee2d7995de87484c8fa8c30998c70636,2018-02-15 11:58:51,Curug Malela,5,2023-02-15 11:58:51,"Curug malela hadir menjadi salah satu pilihan destinasi wisata alam dibandung barat yang punta daya tarik tersendiri bagi para wisatawan. Keindahan alamnya yang dimiliki seolah belum terjamah.

Curug malela atau dalam bahasa indonesia air terjun malela meiliki sumber air yang berasal dari hulu sungai bagian utara gunung kendang yaitu gunung sebuah gunung merapi sebelah barat ciwidey yang telah mati, kemudian mengalir melalui sungai cidadap-gunung halu.

Curug malela bandung memiliki ketinggian sekitar 60meter dengan lebar mancapai 70meter, memiliki 5buah air terjunyang akan tampak sekali keindahan serta kemegahannya yang sangat mempesona siapapun yang melihatnya."
ee24fcbd3afa40f18b417321f03fa4ca,2020-02-15 11:58:51,Curug Malela,4,2023-02-15 11:58:51,"Untuk ke lokasi search cililin dulu.. baru direction ke lokasi.. kalo langsung dr padalarang jalanya kecil (hanya muat 1,5 mobil)

Dr parkiran jalan kaki menurun kira kira 2km
baru sekitar 1/10 jalan yg di beton.. sisanya tangga tanah.. kl musim hujan mending ga kesini krn tangga licin"
80554556906e4ae9888543324357f156,2021-02-15 11:58:51,Curug Malela,5,2023-02-15 11:58:51,"Halo sahabat traveller, kali ini saya akan me review tempat yang berlokasi di cililin yang bernama curug malela ini. Sahabat, untuk menuju curug ini dari pusat kota memerlukan waktu sekitar 2jam, namun jangan khawatir bosen di perjalanan karena disepanjang jalan anda akan disuguhkan dengan aneka jajanan khas cililin yang enak, ada wajit gurilem dan yang lain nya. Untuk harga tiket masuk sebesar 15k, dari tempat parkiran menuju curug anda harus persiapkan kondisi fisik karena jalan nya naik turun.  jangan khawatir ada mang ojek yang siap antar jemput dengan ongkos 15k saja. So pasti ini sangat rekomendasi karena keindahan alam nya yang masih terjaga.

see you sekian review dari saya:)"
584bd9e3aff94046afd62540c3b6aff0,2022-05-15 11:58:52,Curug Malela,1,2023-02-15 11:58:52,GPS ngaco saya nyasar jauh.... Jgn percaya GPS
fb73b502a00546778092b9f0e5ca52f7,2021-02-15 11:58:52,Curug Malela,4,2023-02-15 11:58:52,"Maaf, saya sebenarnya ingin memberi 5 bintang untuk curugnya. Sayang Pemda Bandung Barat (atau pihak mana saja yang punya kewenangan) kurang peduli terhadap pengelulaan anugerah wisata alam yang tergolong premium ini. Jalan yang dilintasi ""sangat tidak manusiawi"". Apalagi kalau musim penghujan, jangankan mau menikmati alam sepanjang jalan, untuk memilih jalan yang tidak licin pun sangat sulit. Naik ojeg, bolehlah untuk menambah pendapatan penduduk setempat, tetapi jalan untuk ojeg motor pun tergolong uji nyali dengan kemiringan antara 45-60 derajat. Belum lagi trek yang lumpur berbatu dengan lebar hanya 60-80 cm. Hingga pengojek peelu memodif ban memakai rantai.
Maaf, saya sebagai orang Jawa Barat suka iri bila melihat akses menuju destinasi wisata di Jawa Tengah atau Jawa Timur. Perjalanan ke Dusun Butuh, Magelang (Nepal van Java), Ke Silancur Highland, Posong di Temanggung, waow ... Jalan mulus sampai parkiran. Apalagi kalau Bromo, Dieng, Telomoyo, Batu, Malang, jangan ditanya.
Jika saja perhatian membenahi Curug Malela tidak hanya sekadar di lokasinya belaka, tetapi aksesnya juga, saya yakin Curug Malela tidak akan kalah dibandingkan Coban Pelangi, dan coban-coban lain di Jateng Jatim.
Yang saya tulis ini hanya ulasan Di sekitar Buni Jaya saja. Saya tidak mengulas hambatan 3 lokasi pasar sejak pintu tol sampai Cililin. Dengan sampah di beberapa tempat. Sampai perlu durasi sama lamanya antara Jakarta Padalarang.
Simpulan, saya tidak menyarankan bagi wisatawan rentan atau sepuh berwisata ke sini. Kita tunggu jalan akses yang bisa ditempuh jalan kaki atau kendaraan yang manusiawi. Baru kita serbu dan nikmati kuliner dan keindahan Malela.
Salam."
e532f51fadb449ed954fe91bc690f57a,2022-02-15 11:58:52,Curug Malela,5,2023-02-15 11:58:52,"The best curug, sayang lebih suka yg lama sebelum ada buletan dan tulisan curug malela kesan alamiahnya hilang , untuk foto jadi kesannya modern, jalan kebawah cukup menguras energi apalagi baliknya, tapi adaojek untuk yg capek, hati hati musim hujan kalau kesini"
6abb98826fb342d5ba7c1d678b281dbe,2021-02-15 11:58:52,Curug Malela,5,2023-02-15 11:58:52,"Curug Malela wisata air terjun yang terletak di Gununghalu Kab.Bandung Barat. Untuk sampai di depan air terjun nya butuh perjuangan bukan naik tapi turun . Ada ojek juga loh kalo cape pas naik pulangnya cukup menguras energi . Lokasi parkir cukup luas  sebelum sampai di lokasi air terjun . Banyak warung jual makan dan minuman ., Cukup melelahkan dan asik kalo kesana .."
93e721677ec94599966ecd01e66dc372,2022-02-15 11:58:52,Curug Malela,4,2023-02-15 11:58:52,"Jln yg penuh rintangan dan keringat namun setelah berada di titik akhir tujuan ini ,wow semua terbayar"
b277a59287424160bea9983cece511ec,2018-02-15 11:58:52,Curug Malela,5,2023-02-15 11:58:52,"""Alam yang indah tanpa sedikitpun terkena limbah dan udara yang bersih tanpa polusi"""
7620dd9be3f0423992eb7ed673748ec5,2021-02-15 11:58:52,Curug Malela,5,2023-02-15 11:58:52,"2015 kesini via Cianjur selatan lebih dekat melewati Gunung cempaka
Jalan masuk ke perkebunan msh bebatuan perlu tenaga extta mengendalikan kendaraan
Tapi keindahan Curug membayar semua lelah perjalanan"
34b9741bc95d4f5eb4e82141d60723de,2020-02-15 11:58:52,Curug Malela,5,2023-02-15 11:58:52,"sekarang akses jalan ke curug ini udah lumayan bagus, dibandingkan 5 tahun yang lalu, dulu mah butuh perjuangan banget buat sampe sini, lokasinya curug ini juga cukup jauh dari kota Cimahi sekitar 2-3 jam naik motor"
b9108a93ac3649508f3c85b0b082690a,2021-02-15 11:58:52,Curug Malela,5,2023-02-15 11:58:52,"Curug Malela memiliki nama beken, The Little Niagara. Sebutan ini berasal dari Bentuk curug yang melebar, sehingga mirip dengan Niagara di Perbatasan Amerika-Canada. Keberadannya dahulu yang terpencil dan seadanya kini mulai didandani dengan berbagai fasilitas.

Curug Malela memiliki nama beken, The Little Niagara. Sebutan ini berasal dari Bentuk curug yang melebar, sehingga mirip dengan Niagara di Perbatasan Amerika-Canada.

Aliran air curug Malela bersumber dari hulu sungai bagian utara Gunung Kendeng. Gunung Kendeng sendiri merupakan gunung berapi yang sudah tidak aktif yang berada di Ciwidey bagian barat. Sungai ini kemudian mengalir melewati sungai cidadap – Gunung Halu.

Air terjun ini juga memiliki keindahan alam yang luar biasa dengan tinggi sekitar 60 meter dan lebar hingga 70 meter. Dengan lima jalur air terjun yang nampak megah, membuat curug Malela semakin elok untuk dipandang. Maka dari itu tak heran jika objek wisata ini mampu menghipnotos siapa pun untuk berlama-lama di area ini.

Curug Malela adalah air terjun paling atas dari jajaran 7 air terjun. Secara berturut-turut, 6 air terjun lainnya adalah Curug Katumiri, Curug Manglid, Curug Ngeubul, Curug Sumpel, Curug Palisir, dan yang paling bawah adalah Curug Pamengpeuk.

Unutk bisa menikmati ke semua air terjun yang lain, pengunjung perlu bermalam. Untuk akomodasi, bisa saja menginap di rumah warga atau juga penginapan di Desa Rongga.

Curug Malela berada di Kampung Manglid, Desa Cicadas, Kecamatan Rongga, Kabupaten Bandung Barat, Propinsi Jawa Barat. Lokasi curug ini juga berbatasan dengan kabupaten Cianjur.

Jaraknya dari bandara Husein Sastranegara Bandung adalah 78 KM atau 3 jam berkendara. Sementara dari  Stasiun Bandung jaraknya adalah 72 Km.

Rute Menuju Curug Malela
jalan kakai melalui jalan setapak menuju ke Curug Malela

Bagi para wisatawan yang hendak menikmati keindahan alam curug malela tidak akan menemui hambatan yang berarti karena akses menuju lokasi ini cukup mudah. Bagi pengunjung yang berangkat dari Cimahi dapat menggunakan jalur menuju Batujajar dan dilanjutkan ke arah Cihampelas.

Setelah tiba di Cihampelas, lanjutkan kembali perjalanan menuju Cililin kemudian Sindang Kerta. Stelah itu pengunjung bisa mnegarahkan perjalanan menuju Gunung Halu dan ikuti jalnnya hingga menjumpai kawasan wisata Curug Malela.

Jam Buka Curug Malela
Curug Malela buka setiap hari pada pukul 08.00 sampai pukul 17.00.

Harga tiket masuk air terjun malela, setiap pengunjung akan dikenakan biaya Rp.10.000/orang. Sedangkan untuk tarif parkir kendaraan bermotor adalah Rp.2.000 untuk motor dan Rp.5.000 untuk mobil.

Sebaga tambahan, bagi anda yang naik ojek menuju ke Air Terjun Malela, ongkos atau tarifnya sekali jalan adalah Rp.30.000."
c3d2a8083afa40578dbc92d28bc1c682,2021-02-15 11:58:52,Curug Malela,4,2023-02-15 11:58:52,jalanan nya sudah aspal. bagus. tiket masuk per orang 5000. motor 2000. parkir 2000. byk warung sepanjang jalan menuju curug. hikkingnya lumayan asik. cuma sayang harga di warungnya mahal. siapkan uang pas krn mereka biasanya gak mau kembalian jd di paksa beli lg dg hrg sesuai kembalian. jangan ke sini bila musim hujan. licin. trek hikking masih tanah.
6b404cd83ecc43dca3faae2bd9f296db,2022-02-15 11:58:52,Curug Malela,4,2023-02-15 11:58:52,Fisik harus benar 2 fit sangat cocok untuk melangsingkan tubuh medan nya 😀 …
f6523697560b4021a0017bc640809287,2021-02-15 11:58:52,Curug Malela,4,2023-02-15 11:58:52,Karena pemandangannya sangat alami
13a08433878841528f52b6c0a13eb99b,2021-02-15 11:58:52,Curug Malela,5,2023-02-15 11:58:52,"tempatnya bagus bgt.. walaupun jauhhhhhh.. rasa lelah di perjalanan akan terobati saat sampai di air terjun Malela..
aset jln dr parkiran ke lokasi hrs pakai ojeg.. bajetnya sekitar 70 rb PP..
tapi ga apa"" lah..mending naik ojeg..klo jln 1.25 km kyanya cape bgt.. hehe"
1a2d4a727096408990c94f6e8fe964ca,2022-02-15 11:58:52,Curug Malela,5,2023-02-15 11:58:52,Curuk air terjun yg indah serta mudah di akses di kawasan bandung barat.. nuansa alam yang exotice memanjakan mata dengan hijau nya pepohonan di tambah gemercik suara air terjun yang terngiang kebawa pulang.. dan ingin rasanya kembali mengunjungi pbjek wista tersebut.. curug malela.
194b5a283f464e5a9c2733aa3a4c2d89,2019-02-15 11:58:52,Curug Malela,5,2023-02-15 11:58:52,Curug yang indah atau biasa orang bilang niagara mini yang ada di bandung
beb9faf41538412690fcf9d567d45899,2019-02-15 11:58:52,Curug Malela,4,2023-02-15 11:58:52,"Curugnya bagus baget, walaupun airnya ga bersih tapi gaberbau dan viewnya oke banget, jalannanya masih cukup mainstream terjal dan menanjak apalagi kalau hujan karna jalannya masih tanah jadi sangat licin, fasilitas udah lengkap banget, bangunan bangunan sekitar pinggiran curugnya dirapihin lagi"
8bf283d66d3a45368e1ade518f3d1d00,2021-02-15 11:58:53,Curug Malela,4,2023-02-15 11:58:53,"Tempat yg bagus untuk refresing.. Wonderfull ..
Butuh perjuangan dari parkir kendaraan utk sampai dicurug malela dan sebaliknya.
Kedepan perlu dipikirkan agar lebih mudah utk sampai di curug....
Gimana nich dinas pariwisata?"
e259abb131b34e169be99ae049ea882a,2022-06-15 11:58:53,Curug Malela,3,2023-02-15 11:58:53,Hanya untuk angkutan umum masih terbatas
f8281b55268c499b8b1ced528e48a571,2020-02-15 11:58:53,Curug Malela,4,2023-02-15 11:58:53,tempat nya indah..cuma jalan nya yg nanjak pas pulang nya dari curug nya..harus kuat pisik..kuat kaki...buat yg punya asama..di sarankan pake jasa ojeg..sebal di bawah curug kurang oksigan kehabisan nafas..atau yg kaki nya suka kram jangan maksain buat turun ke bawah curug..medan tanjakan nya bikin spor kaki kram dan sesak napas..
ada47f5510ec4badabeb3dca19129456,2021-02-15 11:58:53,Curug Malela,5,2023-02-15 11:58:53,Foto ini d ambil 2016 saat daerah sana belum sebagus sekarang.. rindu balik bandung.. banyak tempat bagus di sana
4618e4af21604cd49cc9f59a2d52a379,2022-02-15 11:58:53,Curug Malela,5,2023-02-15 11:58:53,"Sejuk sekali..
Pemandangan airnya sangat indah"
ffb34dc5c7954f75b6e82e9ba569c56c,2021-02-15 11:58:53,Curug Malela,4,2023-02-15 11:58:53,"Tempat nya ok, dari Bandung ke arah gunung halu.

Jalan dari parkiran ke airterjun sekitar 1,2 km. Bisa naik ojek bayar 30 ribu."
347adb143ddf475daaa237e4ecb4f982,2020-02-15 11:58:53,Curug Malela,5,2023-02-15 11:58:53,Bintang 5 buat curug nya..sayang akses masuk dari parkiran kendaraan ke lokasi curug sangat berbahaya apalagi jika hujan..sangat berbahaya..selain licin juga curam..perlu perhatian dari dinas pariwisata kab.bandung barat atau dispar jawabarat.
53e8055bc8cf45eda61d3562db4770cb,2019-02-15 11:58:53,Curug Malela,5,2023-02-15 11:58:53,"Tempat nya keren abis, walaupun lumayan jauh dari tempat parkir tapi udah sampe cape langsung ilang,cuma hati"" kalo ujan jalan nya jadi licin banget sama suka ada air deres dari atas ke bawah.."
1c091fa2a44346aea4a567eb3f79dada,2023-01-15 11:58:53,Curug Malela,5,2023-02-15 11:58:53,Perluditingkatkan lagi
903a730ea5414a40a90d9cad03ee449a,2022-05-15 11:58:53,Curug Malela,5,2023-02-15 11:58:53,"Akses jalan bagus, lingkungan asri"
dd9c2ff174b1413e89bcae1b898c1cb9,2021-02-15 11:58:53,Curug Malela,4,2023-02-15 11:58:53,Bagus sekali curugnya. Saran untuk akses tangga Dan jalan setapak menuju curug malelanya diperbaiki.. agar lebih nyaman
1dbb224ead3e4911a79fb0616dd988b9,2019-02-15 11:58:53,Curug Malela,5,2023-02-15 11:58:53,"Berlokasi di Desa Cicadas, Gunung Halu, air terjun ini mengalir dalam 5 jalur, menghasilkan pemandangan yang megah dan memikat.

Air terjun ini masih satu rangkaian dengan Curug Katumiri, Manglid, Ngebul, Sumpel, Palisir, dan Pameungpeuk.

Tarif: Rp10.000,00"
cbec66fa46ce4804967535d48124023b,2021-02-15 11:58:53,Curug Malela,4,2023-02-15 11:58:53,Akses jln menuju curug malela yang sempit dan rawan banyak yang perlu dibenahi dari anak tangga turun / menuju curug moga kedepannya lebih nyaman didatangi
3b1ae7ca10d347059e01e7944f31d470,2019-02-15 11:58:53,Curug Malela,2,2023-02-15 11:58:53,"G sesui sama yg banyak d shre d ig...akses kesana licin dan nampak kurNg ter urus zona foto2 juga banyak yg rusak, air nya waktu ke sana kebetulan lagi g jernih juga jd kurang puas sie setelh penjalanan yg cukup panjang.."
51c49a8142194ffc8b9d416c883fa13c,2019-02-15 11:58:53,Curug Malela,5,2023-02-15 11:58:53,"Sungguh sangat takjub dgn ciptaanmu y Rab, begitu banyak keindahan alam salah satunya yaitu : Air Terjun Niagara Mini (Curug Malela) begitu indah dan terpampang nyata di alam semesta ini,,,, aku sangat bersyukur kepada mu y Rab :) => and l am very pround of all your beauty of God °^_^"
5f576b99fa634deab42cad3d7ba11a00,2018-02-15 11:58:53,Curug Malela,5,2023-02-15 11:58:53,"sebelum jalan ke curug ini anda semua udh harus siap dengan pisik, di karenakan perjalan luman jauh, turunan curam agak licin klo musim hujan jadi berhati""lah... tapiiii asik klo di nikmati bareng teman and keluarga perjalanan anda akan terkesan"
24f7ecd60157424e822a452c2948ebf8,2022-08-15 12:24:40,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:40,"Tiket masuk 15rb. Jalan menuju curugnya tidak terlalu jauh dan tergolong nyaman karna ada bebatuan sehingga tidak terlalu licin.
Tempatnya bagus dan asri. Ada beberapa saung dan jembatan bambu untuk spot foto yang terkesan alami. Jembatannya terlihat kokoh. Lingkungan cukup bersih. Namun, ada beberapa tempat yang kurang terawat dan lebih baik ada penambahan tempat sampah di beberapa titik.
Sayangnya saya hanya mengunjungi beberapa tempat karena sempat hujan."
6682801c279a424ea65a512effc38e10,2022-12-15 12:24:40,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:40,"Kedua kalinya ke tempat ini,
Overall tempatnya indah, dan recomend buat liburan... Untuk tempat wisatanya lumayan luas, ada banyak area.. Kalo yang mau hiking bisa terus naik keatas, tapi kalo yang cuma ingin main air dan cuma foto2 d bawah air terjun, dari loket masuk tinggal turun kebawah.
- Tiket masuk cuma 15 ribu (belum sama parkir)

Liburan buat keluarga sangat cocok dan ada area untuk camping + yang bawa anak2 ada area buat anak2 main air."
373d07fc15cb4e5690ce7f326c341a3c,2022-11-15 12:24:40,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:40,"Curugnya bagus & tempatnya mudah dijangkau hanya perlu jalan 10 menit-an sampai disuguhi curug indah yg berdekatan.

Tiket masuk terjangkau hanya 15 rb/org. Ada warung jg di spot curug, tengah & pintu masuk.

Jalan kendaraan menuju curug lumayan berbatu & ada lubang besar yang belum di perbaiki, sebaiknya menggunakan motor / mobil yg lumayan bertenaga agar kuat nanjak"
cef4af8f3d454a5f9db70a3b22bd7f62,2023-02-08 12:24:40,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:40,Curugnya keren dan airnya bersihh. Harga tiketnya 15.000/orang kalo mau ke curug yg di atasnya bayar lagi 10.000/orang tapi worth it bgtt. Nyobain jalan ke belakang kaya lagi di negeri dongeng xixi keren pokoknya👍🏼
03e26fddb3794993b0a8f27711edd90f,2022-02-15 12:24:40,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:40,"amazing.. awalnya sempet hopeless, pas tengok kanan dari jembatan ternyata beneran ada air terjunnya..
•
btw yg punya trauma ketinggian, asma, napas pendek, dll harap bawa pendamping ya, berhubung medan cukup terjal dan licin, angin diantara tebing cukup kencang dan aliran air sangat deras dan dingin, dikhawatirkan pingsan..
•
menurut saya ini hanya untuk spot foto saja, tdk untuk mandi dan bermain dalam waktu lama mengingat debit air yang turun sangat deras, dan jika terjadi hujan scr tiba” tdk ada tempat berteduh sementara."
50375a0b1b9a4517a771f1a0d5a742e9,2022-12-15 12:24:40,Curug Tilu Leuwi Opat,4,2023-02-15 12:24:40,"Lokasi suasana oke.
Fasilitas seperti toilet buat yang camping cukup kotor termasuk air kurang bersih. banyak yang harus dibenahi.
Tenda camping kualitas kurang baik jika hujan rembes jadi disarankan bawa tenda sendiri jika ingin camping di sini.
Harga oke lah"
c53d53b83edb4e1cbdd8599b9e19f89e,2022-05-15 12:24:40,Curug Tilu Leuwi Opat,4,2023-02-15 12:24:40,"Cocok untuk berlibur bersama keluarga. Disediakan saung juga. Akses untuk ke curug agak kecil dari loket, jadi harus berjalan kaki agak jauh.

Untuk toilet dekat area curug, masih kurang memadai 😅 semoga kedepan bisa ditingkatkan"
2d3ddda693a84478932f0066df77e523,2022-04-15 12:24:40,Curug Tilu Leuwi Opat,4,2023-02-15 12:24:40,"Jalan menuju curug bisa dilewati mobil, tetapi jalanannya tidak terlalu bagus , tiket masuk Rp @15.000/ orang , tiket mobil Rp.5.000 , curugnya sendiri bagus , jalan ke curug nya tidak curam , aman dilewati orang yg tidak terlalu sering olah raga"
06f1037c1a1a41a1b27ea235fb119525,2022-11-15 12:24:40,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:40,"sudah tertata rapi, cocok untuk dikunjungi dari anak2 hingga orang tua dgn aman&nyaman...bawa tikar digelar, buka bekal...asik lah
klo mau santai dan terhindar macet, jam 7 pagi udah di lokasi, keliling2 santai2, siang bisa pulang.

hanya kalau untuk petualang sangat kurang karena trek nya dipotong jadi hanya bisa liat 3 curug"
cf3caec184a041cb907cf7915e94828b,2023-01-15 12:24:40,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:40,"Wisata alam yg sangat fantastis,disini juga ada beberapa Curug. airnya jernih ,tiket masuknya 10 -15k /orang. Pokoknya isi liburan kalian dengan jalan jalan ke Curug tilu Leuwi opat."
d4a4b0d786ee48c1926725f02417ccfa,2022-02-15 12:24:41,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:41,"Mantap siihh.... Tempatnya bersih, nyaman, enakeun curug yang kalian ga harus jalan jauh jauh duluu, bisa buat ngecamo juga... sayang akses buat ke curugnya cuma ada tangga kecil banget dan harus bayar lagi... Tapi worth ut banget siihhh"
e4c54f56a86345b0aac9984d596d1093,2023-01-15 12:24:41,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:41,"Sangat direkomendasikan untuk keluarga besar , club , comunitas dan camp ground dll ... makan besar bawa makan sendiri ... Tempat yg sangat luas adem nyaman bermain air  , banyak spot untuk foto foto harga tiket 15.000.-
Pelayanan sangat ramah dan bisa untuk event ... Terdapat pula pengawas yg baik dan ramah 👍🏻 tmpat yg mantaps pokonya."
fed51a48a29f4dc1b004071c3cdc19b8,2022-02-15 12:24:41,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:41,"Curug tilu leuwi opat artinya ada tiga air terjun dan empat sungai. Akses jalan menuju pintu masuknya kurang bagus. Didalamnya enak buat santai bareng keluarga, bawa makanan sebenernya gk perlu bawa tikar kl weekdays krn gk terlalu ramai dan banyak saung yg kosong.
HTM : 15rb / orang
Parkir mobil : 5rb

Sebaiknya bawa baju ganti krn gk asik kl ksna gak main air"
80df0c28d6ee410cb0ca9eaea54c4d36,2022-02-15 12:24:41,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:41,Dari parkiran gajauh buat bisa dateng ke curugnya. hati hati jalannya licin kalo musim hujan begini. adem dan sangat cocok buat tempat healing👍 …
a815eafd16b44db584ab626c7b392cec,2022-02-15 12:24:41,Curug Tilu Leuwi Opat,3,2023-02-15 12:24:41,Tiket masuk terlalu mahal dibanding fasilitas yang ada. Toilet harus bayar lagi dan kebersihan lingkungan kurang terjaga dan sangat jarang tempat sampah
dcc79f50a89e4d089b2f280bd3379898,2022-05-15 12:24:41,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:41,"Wisata alam yang esthetic, sayang jalan menuju lokasi sangat jelek dan untuk menuju air terjun  harus melewati tangga dan jembatan bambu"
781a17d16fbc4f4fba9018ce05af0df7,2022-12-15 12:24:41,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:41,"Enak harga masuk 15 rb parkir 2 rb, harus naik dlu jalan kaki baru ketemu curug curug yang lain terutama bagus yang curug asoepan"
483b97fd5fbe41d9a36319033f6a2b14,2022-06-15 12:24:41,Curug Tilu Leuwi Opat,4,2023-02-15 12:24:41,"Lokasi wisata alam yang relatif mudah dijangkau. Cocok untuk berkemah, outbond, dan wisata alam lain."
9f748318976a4ea79e81b3b03eb871f7,2022-09-15 12:24:41,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:41,"Walau sudah engak alam banget, tapi curug ini punya sedikit goa di dlm curug. Kerenn banget"
3eeba3836e6444cc8dc55199af0e4b8b,2022-09-15 12:24:41,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:41,"Sangat luar biasa ini tempat, Asri, sejuk dan wah dah. Bersama istri tercinta jalan2 ke sini."
9b202f08637b4cd2913e8fe00c5e539c,2023-02-08 12:24:41,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:41,"Luas banget wilayahnya, mushola bersih, tempat camp bersih luas, pertahanan kebersihan"
db6e7ffe9696430f8d954b706f7c765a,2023-01-15 12:24:41,Curug Tilu Leuwi Opat,3,2023-02-15 12:24:41,Curug nya tidak begitu banyak tapi worth to visit dicobain aja yaaa hehe tiket masuk lumayan mahal
4dd4b5cf4de7473fa35aa9b6de026793,2023-01-25 12:24:41,Curug Tilu Leuwi Opat,4,2023-02-15 12:24:41,"Masi perlu penbenahan ,keamanan  blm Sefti ,masi banyak lembah yng berbahaya  perlu pemagaran ,udara sejuk, toilet ada, Gasebo ada,"
81375b176bf84cada3a6bd79d7c183c1,2022-02-15 12:24:41,Curug Tilu Leuwi Opat,4,2023-02-15 12:24:41,"Tiket masuk bisa dibilang murah cuman 15k, banyak tempat yg cocok buat bersantai atau main air, akses menuju curug lumayan licin walau musim kemarau
Setibanya di curug ternyata sampah masih banyak berserakan, kurang pedulinya pengunjung dan penjual
Kalau ke atasnya lagi bisa tembus kebun teh sukawarna dan pemandangan perbukitan lebih jelas dan bagus
Untuk wahana kurang terawat, tapi cocok buat camp atau piknik
Camp ground sendiri masih sekitaran wisata outbond."
7949196e639d482baa109dfceed670c8,2022-02-15 12:24:41,Curug Tilu Leuwi Opat,4,2023-02-15 12:24:41,"Curug yg letaknya masih di ciwangun indah camp ini menarik untuk dikunjungi soalnya airnya bersih dan dingin bngt .
Rute untuk sampai kesini itu sangat sangat melelahkan .selain jauh jalannya berbatu dan licin ,kita harus super duper hati2 .
Tspi selama perjalanan kita bisa sambil selfie2 karena viewnya keren abis. Cocoklah buat  cwe2 yg hobby foto2.
Di curug , kita tidak boleh berenang pas di bawah air terjunnya  karena ada pusaran air yg berbahaya.
Jadi untuk yg senang berenang cukup di pinggirannya saja.
Untuk jalan pulang, kita bisa lewat atas dan viewnya ga kalah bagus karena disini byk kebun teh , dan sekali lagi kita bisa selfie sepuasnya."
5962853deec0465eac3d4177ff7032af,2022-02-15 12:24:41,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:41,"Tempat yg bagus untuk relaksasi karena tempatnya sepi.
Namun ternodai karena tidak terawat, fasilitas taman bermain sudah rusak & berkarat, tidak layak untuk anak.
Sampah dimana2, padahal ada biaya tiket masuk harusnya dirawat."
2443aa5c93d44da98b876d4215119d68,2022-02-15 12:24:41,Curug Tilu Leuwi Opat,5,2023-02-15 12:24:41,"2020 Oct

Gersang.

Untuk ukuran sebuah curug, tempat ini cukup gersang karena memang saat itu sedang kering air nya, bahkan saya bisa berfoto dibawah air terjun nya, beberapa tempat tampak tidak terawat, ada semacam area untuk bermain anak-anak tetapi kotor sekali bayak sampah berserakan,

Lahan nya luas, terletak di kawasan CIC, untuk menuju ke tiga curug ini, cukup mudah akses nya meskipun tidak menggunakan kendaraan pribadi atau taksi online, hanya saja berjalan dari jalan raya nya cukup jauh, dan beberapa tempat jalanannya rusak,

Udaranya dingin, airnya juga dingin, tempat ibadah nya cukup bersih dibagian dalam, hanya saja tidak ada tempat wudhu nya dan harus di toilet, untuk toiletnya sendiri cukup bersih dibagian dalamnya.

Lahannya cukup luas dan bisa juga jika akan berkemah.

Keseluruhan, tempat ini tetap ok meskipun dengan segala kondisinya saat itu."
