id,PIC,datetime,status,scrapped_at,location,rating,text,aksesibilitas,fasilitas (akomodasi dan amenitas),aktivitas (atraksi dan aktivitas)
d0a868161b8b4e45976acf2e014765dc,Fakhri,2019-02-15 12:24:58,Valid,2023-02-15 12:24:58,Curug Tilu Leuwi Opat,4,Akses jalan masuk ke tempat wisata sedikit rusak. Disarankan menghilang Jenis mobil kecil (bukan bus),2,0,0
7de80e63f5d14815bf913fe39dfa0747,Fakhri,2020-02-15 12:24:58,Valid,2023-02-15 12:24:58,Curug Tilu Leuwi Opat,5,"Berangkatlah dgn sepatu, bwa jaket, dan siapkan tas ransel untuk mempermudah perjalanan menuju ke curugnya",0,0,0
b7eed1af4af24a92bf3989c02bc40dd0,Fakhri,2018-02-15 12:24:58,Invalid,2023-02-15 12:24:58,Curug Tilu Leuwi Opat,3,"Tempat ini indah, asri, bisa buat camp, dengan air yang dinginnya seperti es tetapi untuk menuju ke curug jalannya tidak terlalu memungkinkan",0,0,1
962f4765933c46fe9a06b18af5a9805e,Fakhri,2020-02-15 12:24:58,Valid,2023-02-15 12:24:58,Curug Tilu Leuwi Opat,4,"Kesini pas lagi kering , masih asri kok . Ademmm 😁 …",0,0,1
e5fc47863734466e8bf132d0198f0a0b,Fakhri,2020-02-15 12:24:58,Valid,2023-02-15 12:24:58,Curug Tilu Leuwi Opat,5,Curug termantep di porongpong lembang,0,0,1
ea0446a606414db78293d33071fc0c7e,Fakhri,2019-02-15 12:24:58,Valid,2023-02-15 12:24:58,Curug Tilu Leuwi Opat,5,Keindahanya jangan di tanya asri adem dan bikin betah,0,0,1
5e875017d6634b8ab1caa3489fbea824,Fakhri,2019-02-15 12:24:58,Valid,2023-02-15 12:24:58,Curug Tilu Leuwi Opat,5,Bagi yang mau menghilangkan jenuh dengan aktivitas sehari2 yang menjenuhkan yu databg ke curug 3 lewi 4...pokonamah adem ayeum...mau kemping juga bisa...,0,0,1
54e07d80c8744d21ab98b27b247f8108,Fakhri,2019-02-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,5,"Capek banget untuk mencapai Curug, tempat wisata ini kurang perawatan padahal aset yg cukup potensial jika dikembangkan",0,2,1
8cb94d124ec74e3d9ead8e15172df1a3,Fakhri,2022-02-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,5,"Lok deket banget dari parkiran..ga perlu jauh"" jln kaki😁 …",0,1,1
5283213317f34acd9c1c7d7a03606e71,Fakhri,2020-02-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,5,"Selain ada cukup banyak air terjun, di lokasi ini juga jaraknya tidak jauh untuk menjangkau air terjun satu dengan yg lainnya,.",0,0,1
0f1a35fc452140b7a06104d0cbc62074,Fakhri,2020-02-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,4,Tempatnya bagus cuma pas aku kesana  debit airnya kecil ga sesuai ekspektasi dan belum tersedia tempat sampah.,0,2,1
9eadeb936e95447fb6e56661455f318f,Fakhri,2022-05-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,5,Petjalanan ke curug terakhir seru lumayan jauh,0,0,1
69f25d0b067949d7943acd10b21da477,Fakhri,2021-02-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,5,"Petunjuk arahnya tidak ada. Awalnya hendak ke curug terdekat,  malah jadi ke curug terjauh.",0,2,0
0c0cfe5c68fb4ada9e9bab15cb9edc2b,Fakhri,2020-02-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,4,"Waktu kesana debit air lagi kurang banyak...
Tapi pemandangannya bagus banget, anak2 bisa main air",0,0,1
4ba7dfdfa862468884ab57a69bd4cf66,Fakhri,2019-02-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,4,"View bagus, tiketnya murah 10.000/ orang, 25.000 kalo kemping. Fasilitas outbound komplit.",0,1,1
857e16e89cff4138a2a31a5de9b5b650,Fakhri,2021-02-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,5,view nya mantap banget..sangat pas kesana airnya pas dikit..jd ga bisa main air.,0,0,1
538aafdcf3434ebd94a8ea4ef8ea9a28,Fakhri,2022-07-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,5,mantab bagus,0,0,1
6d35e5b053214a4eab4ac4c39f5e3883,Fakhri,2020-02-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,3,"Kebersihan kurang di jaga, karena mugkin musim kemarau debit air jhga kurang sehingga air yang ada di dalamnya sudah sedikit",0,2,2
36e8611736664769b9b559d193d95c04,Fakhri,2020-02-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,5,"Tempat nuansa alam, bisa berenang. Camp. Outbond.",0,1,1
d48c0490dbcb42ceb62274e7f2f3ffad,Fakhri,2022-02-15 12:24:59,Valid,2023-02-15 12:24:59,Curug Tilu Leuwi Opat,3,"Lagi kering
Alur air kecil
Toilet/ ruang ganti pakaian jauh
Warung jauh",0,2,0
57ddb277679544ba89b2a68aa3ad06bb,Fakhri,2022-02-15 12:25:00,Valid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,5,Alam yg bagus buat menikmati suasa alam pegunungan di lembang.,0,0,1
b5297ce1bfa34c2c876945084e9e6354,Fakhri,2021-02-15 12:25:00,Valid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,4,"Waktu kesana pertama kali keren si curugnya, pas kedua kalinya rada kering air curugnya",0,0,1
01ee895f1c994692a6b7db2e2159de49,Fakhri,2022-09-15 12:25:00,Valid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,4,Sangat menyenangkan,0,0,1
e2e98a9333f146278215356300926784,Fakhri,2020-02-15 12:25:00,Valid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,5,"ya gitu weh, stabdart curug pada umumnya... hehe cmn g terlalu banyak org yg tau tentang curug ini",0,0,0
5fefc7b9a5bb42299ee82f2f98a0e9c0,Fakhri,2020-02-15 12:25:00,Valid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,2,Trek menuju Curugnya keren  tapi disayangkan kan air kering yang Curug dibawahnya padahal Curugnya tinggi,1,0,0
76a3b835b39043578ad1b09d0dbca39b,Fakhri,2018-02-15 12:25:00,Invalid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,5,"Tempat nya recomended banget buat liburan akhir pekan.
Dan pemandangan nya sangat indah cocok buat liburan keluarga..",0,0,1
84ec76d9fe844d2690c1c81105585a29,Fakhri,2021-02-15 12:25:00,Valid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,5,Okee deh semua nyaa,1,1,1
ea5b1c530ac34663ae32a7e4c2b175da,Fakhri,2021-02-15 12:25:00,Valid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,3,"Akses masuk ke lokasi jelek sekali harus segera di perbaiki, biar pengunjung tidak kapok pergi ke situ lagi",2,0,0
a550bd09d0c44fc487e16415a3d3a3cd,Fakhri,2021-02-15 12:25:00,Valid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,4,"tempatnya cukup nyaman, jalan menuju nya saja yg lumayan jelek",2,0,1
83364c0a4fb8456d9c0ca0050e3175d2,Fakhri,2019-02-15 12:25:00,Valid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,5,Indah banget. Apalagi kalo datang disaat sepi pengunjung. Puas sekali berada di curug ini.,0,0,1
db2b9364b5164bb2be1e6cf99c200c76,Fakhri,2019-02-15 12:25:00,Valid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,5,"Tempat nya enak bro, cocok buat liburan, bisa sambil hiking juga keu kebun teh",0,0,1
b67666c86a2149969391ddd06cd706e2,Fakhri,2020-02-15 12:25:00,Valid,2023-02-15 12:25:00,Curug Tilu Leuwi Opat,5,"Keren banget, jalan kaki menuju curugnya juga ga jauh banget, cocok buat hunting",0,0,1
6268d63fbd294768a628416b1b45619f,Fakhri,2021-02-15 12:25:01,Valid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,5,"Bagus , tp jalannya penuh dengan perjuangan ... Serasa di hutan belantara",2,0,1
99eb6e48fb454a0b8851a84d89e060d5,Fakhri,2020-02-15 12:25:01,Valid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,3,Cukup lumayan buat represing dn adrenalin karena ada arena playing fox dan camping ceria,0,0,1
d4232cb95b1d4b989d15017d6643f24e,Fakhri,2018-02-15 12:25:01,Invalid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,4,tempat wisata outdoor dan dapat mengajak keluarga besar untuk menikmati suasana alam yang sejuk lagi hijau.,0,0,1
1de57c38e3dc4b428c1c0e3ffe09ed36,Fakhri,2019-02-15 12:25:01,Valid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,5,"Cocok banget niih buat ngadem disini apalgi camping buat komunitas, kamar mandinya juga banyak 😁 …",0,1,1
5473704ac0424de9b111026691324ff5,Fakhri,2022-03-15 12:25:01,Valid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,3,"Curugnya pendek2, ada banyak curug yg ditemui di perjalanan, tapi menurutku mengecewakan sih",0,0,2
bb3d12953cd54ee39006f3c2a9d8364a,Fakhri,2019-02-15 12:25:01,Valid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,4,"Segeer...ademmm lukisan Alam yg indah, Hanya tolong dijaga jalan akses ke curug supaya tidak licin dan membahayakan pengunjung...",2,0,1
1efd980c3f0041078d047567f8f0385d,Fakhri,2022-06-15 12:25:01,Valid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,5,"Keren curug nya .
Banyak spot fto nya juag",0,0,1
06399daa7a8d4a178c4cec43a33de244,Fakhri,2020-02-15 12:25:01,Valid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,4,"Bagus bisa ajak keluarga di sini, tapi jangan kesini pas kemarau air nya kering hahah...",0,0,1
48b5914fa3ae47f9a67e0ef6bb009256,Fakhri,2020-02-15 12:25:01,Valid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,4,"Airnya dingin menyegarkan, tidak butuh perjuangan berat dan harga tiket yang murah",0,0,1
9509f389f0314f5caa6cc1f67de8bc95,Fakhri,2020-02-15 12:25:01,Valid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,3,Gk sesuai gambar mungkin karena air curugnya lagi kering tp lumayan buat ngadem,0,0,1
0702d55147f34388bb6be2c668851b23,Fakhri,2020-02-15 12:25:01,Valid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,4,"Bagus juga yg butuh suasana sejuk..
Tinggal sarana jalan nya..
Tapi untuk yg suka hacking mah is Oke",0,0,1
51de74dbf2df4d258971f4618b3e52e3,Fakhri,2021-02-15 12:25:01,Valid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,5,Bagus unchh..,0,0,1
8820dfdb5ae44f1d9463729f83eab56e,Fakhri,2016-02-15 12:25:01,Invalid,2023-02-15 12:25:01,Curug Tilu Leuwi Opat,5,"Beranjak malam Dingiiin brrrr, betah lama-lama disini, ditambah alamnya masih asri kemping bareng keluarga muantap polll",0,0,1
650c6f8546a54228af3186ca5ad2dc4c,Fakhri,2022-02-15 12:25:02,Valid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,5,bersih dan tertata sukses terus!,0,1,1
8d01f9f3379a45c0bfdf92d9265100f7,Fakhri,2019-02-15 12:25:02,Valid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,5,Suasana alam yang masih asli dan menuju ke curug harus melewati irigasi air dengan jalan setapak,0,0,1
23d003257e8642afa5a4dbf8ba705141,Fakhri,2020-02-15 12:25:02,Valid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,4,akses gampang dan bagus.ga ngebosenin.tracking utk pmula.scenenya ok banget lah,1,0,1
89e35627f43d4940a136974478a25b63,Fakhri,2019-02-15 12:25:02,Valid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,5,Tiada sinyal. Cukup aman dan nyaman. Sebaiknya pakai jaket klo ksini. Dingin.,0,2,1
95c25328883e4c2ba749f900ff927e5e,Fakhri,2020-02-15 12:25:02,Valid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,4,"Curugnya kayanya enak, cuma treknya subhanallah banget. Masih serem2 asri gitu",0,0,1
96aac24d11a749b18b56f72c663f390a,Fakhri,2021-02-15 12:25:02,Valid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,3,Tempat bagus tapi kebersihan nya kurang tempat sampah dan kamar mandinya kurang ok,0,2,1
d2173badc3a949e099887e505d966e38,Fakhri,2022-02-15 12:25:02,Valid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,4,Cocok buat rekreasi atau camping sekeluarga,0,1,1
ee85e3ce60f644619abd96ef1ceecf82,Fakhri,2017-02-15 12:25:02,Invalid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,5,"Ga bosen udah kesana 2 kali juga pengen teru terusan wkwk, tapi sayang yang ke 2kalinya pas pasan hujan jadi weh basah basahan",0,0,1
a15886c71207461f8c0b1ce6d3eb1201,Fakhri,2022-04-15 12:25:02,Valid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,4,pemandangan yg benar2 menyejukan mata kita,0,0,1
6b56beae1fb540f2a2d01f1d6b66e4cb,Fakhri,2019-02-15 12:25:02,Valid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,4,"Lokasi mudah dijangkau tdk terjal,  hy di lokasi ada area2 yg kurang terawat",1,2,0
cc61e9f941044975b37559987a7e3d60,Fakhri,2019-02-15 12:25:02,Valid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,4,"bagus tempat nya, buat makan makan juga bisa. akses jalan cukup sulit",2,0,1
04eea609c2874d7b8f1d16b2e895695a,Fakhri,2021-02-15 12:25:02,Valid,2023-02-15 12:25:02,Curug Tilu Leuwi Opat,5,Air terjun yg ga kalah bagus dgn yg lain....mantap,0,0,1
71cf42c6bff74cc2945b9c6672fb58be,Fakhri,2020-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,5,Great short escape buat yg suka ke alam. Yg indah tracking ke curug tilu nya.,0,0,1
135d0938ab354bb49b8bc1e113057659,Fakhri,2019-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,5,Worth it to try.. Ada jalur tracking yg beda.. Pemandangan oke bgt.. Harga tiket oke banget..,0,1,1
2bb678a2362544cc816411b7e04ae0d5,Fakhri,2020-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,5,"Pemandangan air terjun yg cukup indah...
Mantap untuk berfoto2",0,0,1
19bee3c3b4104d178084160aa25500ec,Fakhri,2020-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,5,Senang sekali ke curug yg 1 ini. Tdk terlalu jauh dr istana air,0,0,1
08805d1d44184246a48aa67b3d5ad6c9,Fakhri,2019-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,4,"Ok, tp sepanjang perjalanan banyak pipa yg menghalangi, ga diinjek susah, diinjek takut pecah",0,2,1
dbe39fadf8034c4a969d3a4297fd786a,Fakhri,2018-02-15 12:25:03,Invalid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,4,Juara pokonya...walo medan nya lumayan menantang buat goweser sepeda simpen aja d pos..,0,0,1
2b22b9f7ee8c4eb3949737ab473a9a72,Fakhri,2019-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,4,Sebenernya lumayan bagus.. cuma akses jalannya gaka menakutkan,2,0,1
b9069a8b99634c07bea37f6554362672,Fakhri,2021-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,4,"View nya mantap, banyak wahana juga bnyak spot buat nyantai.",0,0,1
d0463caefe244e66b2158ecb1f4accdc,Fakhri,2020-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,3,Jauh naik nya..pas musim kemarau debit air kecil sekali,2,0,2
bbbf4ca1991b4b528cd86b6d325859d4,Fakhri,2021-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,4,"Tempat nya asyik, alami",0,0,1
bf96338431024d1684d2953c2617bb8d,Fakhri,2019-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,1,"Kecewa.. Curug nya kering dan sampah dimana mana, jalan becek penuh sampah, fasilitas tidak maksimal",0,2,2
697e884d4b5b4a49a82ed53bac76396e,Fakhri,2021-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,5,"Worth it banget menurutku, harga murah fasilitas oke dan luas banget buat ditelusuri",0,1,1
6f0473029f124419a4f4ed88b97309eb,Fakhri,2022-02-15 12:25:03,Valid,2023-02-15 12:25:03,Curug Tilu Leuwi Opat,5,Asri udaranya sejuk dan enak buat spot foto,0,0,1
47f11c33e76049a588241432b9b9ca0d,Fakhri,2020-02-15 12:25:04,Valid,2023-02-15 12:25:04,Curug Tilu Leuwi Opat,5,"Tidak terjal, tempat penginapan belum ada, dekat dengan parkir kendaraan.",0,0,1
2c4fe36f270b4bd28a348c5f82f93892,Fakhri,2021-02-15 12:25:04,Valid,2023-02-15 12:25:04,Curug Tilu Leuwi Opat,5,Tempat yg pas buat family camp atau organisasi...mantappp,0,0,1
064a1a3fd95c4f119bc7d2064c770a91,Fakhri,2021-02-15 12:25:04,Valid,2023-02-15 12:25:04,Curug Tilu Leuwi Opat,4,"Pengunjung harus lebih menjaga kebersihan lingkungan, agar kebersihannya terjaga",0,0,0
b195e23da00044b3b8fab27d83bb0901,Fakhri,2020-02-15 12:25:04,Valid,2023-02-15 12:25:04,Curug Tilu Leuwi Opat,3,Curugnya datar jauh lagi jalannya perbaiki lagi sarana & prasarananya bos,0,2,0
8e0fe445bffb4078adffaf5c91d1bbf0,Fakhri,2020-02-15 12:25:04,Valid,2023-02-15 12:25:04,Curug Tilu Leuwi Opat,4,Lumayan jarak g trlalu jauh,1,0,0
bf02ec7855b84c60bcd7488de3821c97,Fakhri,2020-02-15 12:25:04,Valid,2023-02-15 12:25:04,Curug Tilu Leuwi Opat,5,Tempat sejuk dan asri cuma sayang pengunjung tdk peduli sampah,0,0,1
d43fd87fa8ef4b36b73080a7180d414d,Fakhri,2020-02-15 12:25:04,Valid,2023-02-15 12:25:04,Curug Tilu Leuwi Opat,5,Debit air belum besar,0,0,2
7005923c2fd44edabdd950fa6fa62b23,Fakhri,2021-02-15 12:25:04,Valid,2023-02-15 12:25:04,Curug Tilu Leuwi Opat,5,Sejuk banget tempatnya,0,0,1
82582520b8834dc49fb0af694cdcee00,Fakhri,2020-02-15 12:25:04,Valid,2023-02-15 12:25:04,Curug Tilu Leuwi Opat,4,"Perawatan sarana di lokasi kurang terawat, tapi pemandangan alamnya bagus",0,2,1
7b8a135fa4fb4440927b4bde0795d88a,Fakhri,2022-02-15 12:25:04,Valid,2023-02-15 12:25:04,Curug Tilu Leuwi Opat,5,"Mantafff tempat nya, murmer juga!! Enak buat pasangan dan keluarga",0,0,1
be734016a33c4933a83626713c129219,Fakhri,2019-02-15 12:25:04,Valid,2023-02-15 12:25:04,Curug Tilu Leuwi Opat,4,Back to nature... bagus tempatny buat yg pgn mencari kesegaran dan menenangkan,0,0,1
0a3946fd1ba441228c0e8ef0d0293dc6,Fakhri,2020-02-15 12:25:05,Valid,2023-02-15 12:25:05,Curug Tilu Leuwi Opat,5,Bagus. Masih relatif sepi juga. Cuma jalan masuknya agak merepotkan.,2,0,1
27ec4054a6944fc1a23eb062cc709360,Fakhri,2019-02-15 12:25:05,Valid,2023-02-15 12:25:05,Curug Tilu Leuwi Opat,4,Tempat ini bagus tetapi untuk berenangnya kurang luas di bandingkan dengan Curug layung,0,0,1
08a540c41ba1406898e77080f209fbf8,Fakhri,2021-02-15 12:25:05,Valid,2023-02-15 12:25:05,Curug Tilu Leuwi Opat,4,Rute tdk terlalu ekstrim untuk anak2 atau pun org tua,1,0,0
4b50c796bd69489a8db684f40789fc4d,Fakhri,2018-02-15 12:25:05,Invalid,2023-02-15 12:25:05,Curug Tilu Leuwi Opat,5,Tempat sejuuk dan rekreasi,0,0,1
318f1991a21f4f209cc7a9ac3bd48f4b,Fakhri,2020-02-15 12:25:05,Valid,2023-02-15 12:25:05,Curug Tilu Leuwi Opat,4,"Bersih, bisa berenang main air, kalau weekdays gaterlalu rame",0,0,1
c5d20f972aed483f909639d053f0130c,Fakhri,2020-02-15 12:25:05,Valid,2023-02-15 12:25:05,Curug Tilu Leuwi Opat,5,"Cukup menantang perjalanan masuknya. Jauh coy, terjal & licin.",2,0,0
b355b9d86abd4a3785c0d9c4ad3902e2,Fakhri,2020-02-15 12:25:05,Valid,2023-02-15 12:25:05,Curug Tilu Leuwi Opat,5,"Cocok buat camping, sensasi dingin yg luar biasa🤣 …",0,0,1
296e1707986143408e170cc8691a6fe4,Fakhri,2021-02-15 12:25:05,Valid,2023-02-15 12:25:05,Curug Tilu Leuwi Opat,5,Acara reunian rumah jahit teh imas angkatan tahun 1990&2005,0,0,0
4dd5fcfe512844b38abca064a15342e8,Fakhri,2021-02-15 12:25:05,Valid,2023-02-15 12:25:05,Curug Tilu Leuwi Opat,5,Keren lah... Jarak dr parkiran tdk terlalu jauh...,0,0,1
33e9fe292e5042d2ac3ea2ed44e55c7c,Fakhri,2019-02-15 12:25:05,Valid,2023-02-15 12:25:05,Curug Tilu Leuwi Opat,4,Satu tempat banyak curugnya .... Tempatnya adem & seger,0,0,1
5be3b1ffaa9c4e85a9cbe1150bce1b68,Fakhri,2019-02-15 12:25:05,Valid,2023-02-15 12:25:05,Curug Tilu Leuwi Opat,5,"Disini cocok banget buat camping & Outbound, Student Camp 2, Student Camp 3 dilaksanakan disini",0,0,1
55f70b2f902a4466a9f780acdbafd1db,Fakhri,2020-02-15 12:25:06,Valid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,1,Pemandangannya tdk sesuai dgn pengorbanan jalan kaki nya,0,0,2
7d66ba82bfff469fb5cff1c3ac7acaf1,Fakhri,2017-02-15 12:25:06,Invalid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,4,permisi mau tanya .. tempatnya bisa buat nge camp ga ? terimakasih,0,0,0
6719cb265953449c97df2cf217252634,Fakhri,2021-02-15 12:25:06,Valid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,5,Mengenal alam.... Dengan. Murah tapi pemandangan nya mantap,0,0,1
af761baf2404489398df07cb56c92d9c,Fakhri,2019-02-15 12:25:06,Valid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,4,"Bagus, hanya saja sedang di renovasi",0,0,1
f92b3486bf49456c89dfd9df8a454fc9,Fakhri,2018-02-15 12:25:06,Invalid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,5,Ngga tau sekarang pas terakhir ksna jalannya rusak. Tanjakan lmyan tapi sayang jalan nya rusak,2,0,0
09081b74ca5e4d0bbcd856b5f1f49c7b,Fakhri,2021-02-15 12:25:06,Valid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,2,Tempat nya ada buat kemah sama buat santay bareng keluarga,0,0,1
d947f89b8bd24c678401fbc007f3a2ed,Fakhri,2018-02-15 12:25:06,Invalid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,5,"Tempat msh asri, suasana alam, kombinasi antara pedesaan dan gunung, Bandung memang keren.",0,0,1
deb9a554d225493c927dffc6037f6453,Fakhri,2019-02-15 12:25:06,Valid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,5,"Mantap suasananya.  Unk hikers pemula,  oke lah",0,0,1
c9e3cead7eea4bdcb850647546ff5fec,Fakhri,2022-02-15 12:25:06,Valid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,5,"Pemandangan yg indah adem,sejuk...",0,0,1
7a2ff85ed8a646329a591e41cc1cf9cf,Fakhri,2021-02-15 12:25:06,Valid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,5,Lokasi Taman Bumi Pegunungan Sunda Purba - Geopark Parahyangan,0,0,0
d7600bdc74e24190b824ded6b93e6002,Fakhri,2019-02-15 12:25:06,Valid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,5,Airnya habiiiiiiiiis,0,0,0
ee16dd7461f94b54baa6f99409554459,Fakhri,2020-02-15 12:25:06,Valid,2023-02-15 12:25:06,Curug Tilu Leuwi Opat,4,"Htm Rp.10.000, mau foto di curug aseupan Rp.10.000",0,0,0
cc1fd2b7fa324f8e8f8737726387e5dc,Fakhri,2019-02-15 12:25:07,Valid,2023-02-15 12:25:07,Curug Tilu Leuwi Opat,5,Sarana outbound ñya kereñññn... Bagus untuk wisàta alam dàñ çàmping  👍🏼👍🏼👍🏼 …,0,0,1
edeb0af77fbb4337a6eccfc2464b6a93,Fakhri,2019-02-15 12:25:07,Valid,2023-02-15 12:25:07,Curug Tilu Leuwi Opat,5,Referensi buat yang suka outbond nih. Untuk acara pelantikan juga bisa,0,0,1
097a8a538fcd429b8e177f8c1e5f3065,Fakhri,2019-02-15 12:25:07,Valid,2023-02-15 12:25:07,Curug Tilu Leuwi Opat,4,Segar udaranya jalannya gak terlalu jauh dari tempat parkir,0,0,1
cff4b17d5144437c89d4798176cf34fb,Fakhri,2022-02-15 12:25:07,Valid,2023-02-15 12:25:07,Curug Tilu Leuwi Opat,5,Bagus bener dah masih perawan alamnya bener bener harus di caga,0,0,1
b60fc618dbae453b967a5f11acbc6e53,Fakhri,2021-02-15 12:25:07,Valid,2023-02-15 12:25:07,Curug Tilu Leuwi Opat,5,Tempat nya gak jauh dari kota Bandung & masih dapet kesan alaminya...,1,0,1
eb65edc41ad44732b5297ac514a52ae9,Fakhri,2022-06-15 12:25:07,Valid,2023-02-15 12:25:07,Curug Tilu Leuwi Opat,4,Sejuk dan cukup menyenangkan,0,0,1
7ba6904d424742b1bdac74deea6853d8,Fakhri,2020-02-15 12:25:07,Valid,2023-02-15 12:25:07,Curug Tilu Leuwi Opat,5,Treknya tidak sulit cocok untuk pemula yang ingin trekking,0,1,1
b6fd1fc34ede49558b11a48061f92a2b,Fakhri,2018-02-15 12:25:07,Invalid,2023-02-15 12:25:07,Curug Tilu Leuwi Opat,3,Lumayan cuman pas mau ke Curug nya bayar lagi,0,0,1
b5f4c35cbd2d4153a7cb7ab79d0aed89,Fakhri,2017-02-15 12:25:08,Invalid,2023-02-15 12:25:08,Curug Tilu Leuwi Opat,5,"Tempat nyaman,udara sejuknya nyess,sumber air melimpah",0,0,1
4b8227b7ed7b487abc4cefd52aec9b51,Fakhri,2019-02-15 12:25:08,Valid,2023-02-15 12:25:08,Curug Tilu Leuwi Opat,4,"Tempatnya bagus, tapi kurang perawatannya.. dan aga sepi",0,2,1
4bacadc6e049496e9ee8f5656743bd96,Fakhri,2020-02-15 12:25:08,Valid,2023-02-15 12:25:08,Curug Tilu Leuwi Opat,4,"Bagus, usahakan datang musim hujan agar smua indah",0,0,0
b1cb78f2dae24dce9f2a1a3a2908cabf,Fakhri,2021-02-15 12:25:08,Valid,2023-02-15 12:25:08,Curug Tilu Leuwi Opat,3,Ada beberapa curug dan leuwi dengan yang paling jauh curug tilu,0,0,0
85991851c7fb4b1280c75d2f0a0c339f,Fakhri,2019-02-15 12:25:08,Valid,2023-02-15 12:25:08,Curug Tilu Leuwi Opat,4,"10k resmi dari Perhutani,",0,0,0
